city,year,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max
Santa Fe Springs,2017,3,76.90851648351648,55.709340659340654,65.31071428571428,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Santa Fe Springs,2018,3,76.46456043956043,55.474450549450545,64.87774725274726,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Santa Maria,2014,1,69.2706043956044,54.56043956043956,61.245054945054946,251.3,251.3,0.0,311.0,12.71346153846154,22.451373626373623
Santa Maria,2015,1,69.3543956043956,54.56923076923078,61.29120879120879,117.79999999999998,117.79999999999998,0.0,239.0,12.474450549450552,21.884615384615387
Santa Maria,2016,3,67.82767123287671,53.941095890410956,60.25205479452055,364.4,364.4,0.0,414.0,12.885479452054797,22.6
Santa Maria,2017,3,68.36840659340659,54.39010989010989,60.69615384615385,454.70000000000005,454.70000000000005,0.0,557.0,13.019780219780221,22.448351648351647
Santa Maria,2018,3,68.04697802197803,54.017857142857146,60.40357142857143,324.1,324.1,0.0,396.0,12.915934065934065,22.340384615384615
Santa Monica,2014,1,76.21730769230768,56.15631868131867,65.52554945054946,218.3,218.3,0.0,263.0,10.526098901098901,19.59835164835165
Santa Monica,2015,1,75.86868131868133,55.988736263736264,65.41565934065935,128.0,128.0,0.0,260.0,10.701373626373629,19.640384615384615
Santa Monica,2016,3,74.80849315068492,55.37232876712329,64.39287671232877,220.89999999999998,220.89999999999998,0.0,325.0,10.967123287671233,19.89643835616438
Santa Monica,2017,3,75.27032967032966,56.00824175824176,64.94258241758241,240.60000000000002,240.60000000000002,0.0,323.0,10.721153846153847,19.380219780219782
Santa Monica,2018,3,74.6554945054945,55.70274725274725,64.39780219780219,231.2,231.2,0.0,318.0,10.601648351648352,19.318956043956046
Santa Paula,2014,1,73.25714285714285,55.76565934065933,64.21895604395604,284.90000000000003,284.90000000000003,0.0,280.0,8.876648351648353,19.446978021978023
Santa Paula,2015,1,73.2041208791209,55.82142857142857,64.17142857142858,110.30000000000001,110.30000000000001,0.0,221.0,8.786813186813186,19.371703296703295
Santa Paula,2016,2,71.9695890410959,55.185479452054786,63.16191780821919,298.80000000000007,298.80000000000007,0.0,340.0,9.217260273972602,19.642739726027397
Santa Paula,2017,1,72.40082417582418,55.636813186813185,63.63351648351649,395.79999999999995,395.79999999999995,0.0,443.0,8.854395604395604,19.23489010989011
Santa Paula,2018,2,71.88076923076923,55.229120879120885,63.097802197802196,302.80000000000007,302.80000000000007,0.0,318.0,8.725824175824176,19.05054945054945
Santa Rosa,2014,3,73.34615384615384,50.49340659340659,60.86620879120879,731.6,731.6,0.0,719.0,8.619780219780218,19.95412087912088
Santa Rosa,2015,3,73.21538461538462,49.9521978021978,60.53626373626374,340.4,340.4,0.0,379.0,8.592857142857143,19.514835164835162
Santa Rosa,2016,3,71.4295890410959,49.554794520547944,59.616986301369856,810.0,810.0,0.0,855.0,9.05945205479452,20.586301369863012
Santa Rosa,2017,3,73.17445054945055,49.74807692307692,60.482142857142854,913.6000000000001,913.6000000000001,0.0,892.0,9.440384615384614,21.37445054945055
Santa Rosa,2018,3,73.05439560439561,49.34285714285714,60.0554945054945,509.69999999999993,509.69999999999993,0.0,635.0,9.025,20.199175824175825
Santee,2014,3,76.18956043956044,57.36675824175824,65.78708791208791,235.9,235.9,0.0,317.0,10.109065934065933,18.923626373626377
Santee,2015,1,75.44505494505495,57.13104395604396,65.37527472527472,222.0,222.0,0.0,451.0,10.239560439560439,19.16923076923077
Santee,2016,3,74.15917808219177,56.4772602739726,64.43013698630138,337.6,337.6,0.0,476.0,10.261643835616438,19.016712328767124
Santee,2017,3,74.55521978021977,56.917307692307695,64.8532967032967,349.4,349.4,0.0,461.0,10.01346153846154,18.29945054945055
Santee,2018,3,74.60631868131867,56.82857142857142,64.7076923076923,266.5,266.5,0.0,392.0,10.13076923076923,18.668956043956044
Saratoga,2014,3,71.9815934065934,52.48543956043955,60.88791208791208,462.20000000000005,462.20000000000005,0.0,589.0,7.355494505494506,19.25
Saratoga,2015,3,71.06098901098902,51.962637362637366,60.26318681318681,248.5,248.5,0.0,332.0,7.354395604395604,18.94148351648352
Saratoga,2016,3,69.06356164383561,51.190136986301376,59.03890410958903,621.8,621.8,0.0,708.0,7.52054794520548,19.166301369863017
Saratoga,2017,3,70.63598901098901,51.44725274725275,59.869230769230775,746.0999999999999,746.0999999999999,0.0,810.0,7.661813186813186,19.75714285714286
Saratoga,2018,3,70.06153846153846,50.78791208791208,59.12115384615385,399.8,399.8,0.0,544.0,7.545604395604396,19.08681318681319
Sausalito,2014,3,67.29038461538462,52.00494505494506,58.86648351648352,660.7,660.7,0.0,706.0,12.032967032967033,21.63763736263736
Sausalito,2015,3,66.55467032967033,51.47719780219781,58.29120879120879,299.3,299.3,0.0,345.0,11.936263736263735,21.068956043956042
Sausalito,2016,3,65.25342465753425,50.879999999999995,57.46849315068493,730.9,730.9,0.0,839.0,12.910684931506848,22.61123287671233
Sausalito,2017,3,66.29725274725276,50.895604395604394,57.86593406593407,827.0000000000001,827.0000000000001,0.0,848.0,13.400549450549452,23.302472527472528
Sausalito,2018,3,66.04505494505494,50.47857142857144,57.43901098901099,482.7,482.7,0.0,610.0,12.921153846153846,22.140109890109887
Scotts Valley,2014,3,64.90384615384616,52.61813186813187,58.2521978021978,579.2,579.2,0.0,661.0,8.13901098901099,20.72115384615385
Scotts Valley,2015,3,64.71346153846153,52.43928571428571,58.09368131868131,319.9,319.9,0.0,413.0,7.9291208791208785,19.890384615384615
Scotts Valley,2016,3,63.07863013698629,51.60082191780822,56.883835616438354,669.4,669.4,0.0,768.0,8.797260273972602,21.453424657534246
Scotts Valley,2017,3,63.996703296703295,51.792582417582416,57.33543956043957,821.8,821.8,0.0,863.0,9.19065934065934,22.287087912087916
Scotts Valley,2018,3,63.600824175824165,51.38681318681318,56.902197802197804,430.4,430.4,0.0,636.0,8.751373626373626,20.904945054945053
Seal Beach,2014,2,73.56098901098902,57.39835164835165,64.99505494505493,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
Seal Beach,2015,1,73.22747252747253,57.11126373626374,64.80164835164835,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
Seal Beach,2016,3,72.06356164383561,56.69287671232877,63.86164383561644,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
Seal Beach,2017,3,72.40082417582418,57.21923076923077,64.27857142857144,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Seal Beach,2018,3,72.07554945054945,57.09505494505494,63.99807692307691,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Seaside,2014,1,72.00769230769231,59.664285714285725,65.27197802197803,218.3,218.3,0.0,263.0,10.526098901098901,19.59835164835165
Seaside,2015,1,72.12747252747253,59.67307692307692,65.46565934065934,128.0,128.0,0.0,260.0,10.701373626373629,19.640384615384615
Seaside,2016,3,70.87123287671231,58.642191780821925,64.19643835616438,220.89999999999998,220.89999999999998,0.0,325.0,10.967123287671233,19.89643835616438
Seaside,2017,3,70.91181318681319,58.77472527472528,64.26428571428572,240.60000000000002,240.60000000000002,0.0,323.0,10.721153846153847,19.380219780219782
Seaside,2018,3,70.42637362637363,58.869505494505496,64.1054945054945,231.2,231.2,0.0,318.0,10.601648351648352,19.318956043956046
Sebastopol,2014,3,71.9098901098901,50.32994505494505,60.09945054945055,731.6,731.6,0.0,719.0,8.619780219780218,19.95412087912088
Sebastopol,2015,3,71.75769230769231,49.762637362637356,59.7543956043956,340.4,340.4,0.0,379.0,8.592857142857143,19.514835164835162
Sebastopol,2016,3,70.06794520547945,49.45452054794521,58.92958904109589,810.0,810.0,0.0,855.0,9.05945205479452,20.586301369863012
Sebastopol,2017,3,71.66950549450549,49.55164835164836,59.661813186813184,913.6000000000001,913.6000000000001,0.0,892.0,9.440384615384614,21.37445054945055
Sebastopol,2018,3,71.52170329670331,49.04945054945055,59.21098901098901,509.69999999999993,509.69999999999993,0.0,635.0,9.025,20.199175824175825
Selma,2014,0,82.16208791208791,57.003571428571426,69.4793956043956,316.79999999999995,316.79999999999995,0.0,435.0,6.538461538461538,16.11978021978022
Selma,2015,1,80.72774725274725,55.90659340659341,68.15906593406594,246.09999999999997,246.09999999999997,0.0,380.0,6.406043956043956,15.719780219780219
Selma,2016,0,79.87534246575342,56.07178082191781,67.84027397260274,436.0,436.0,0.0,533.0,6.614246575342465,16.31315068493151
Selma,2017,0,78.76126373626373,55.98516483516483,67.32005494505495,646.9,646.9,0.0,731.0,6.678571428571429,16.231593406593408
Selma,2018,0,80.26401098901098,56.15137362637362,68.01785714285714,483.8,483.8,0.0,525.0,6.387362637362638,15.757417582417585
Shafter,2014,0,83.78818681318681,57.559615384615384,70.6206043956044,132.0,132.0,0.0,211.0,6.706318681318682,16.840934065934068
Shafter,2015,1,81.80054945054944,57.62142857142858,69.33873626373627,163.89999999999998,163.89999999999998,0.0,297.0,6.521978021978022,16.36648351648352
Shafter,2016,0,81.26520547945206,57.41863013698631,69.01945205479451,232.4,232.4,0.0,386.0,6.561917808219178,16.186301369863013
Shafter,2017,0,80.90192307692308,58.11785714285715,69.12362637362638,250.20000000000002,250.20000000000002,0.0,454.0,6.8184065934065945,16.162087912087912
Shafter,2018,1,81.90274725274725,57.892582417582425,69.47747252747253,207.10000000000002,207.10000000000002,0.0,318.0,6.582142857142856,16.11153846153846
Shasta Lake,2014,1,75.42087912087912,52.52115384615386,63.824999999999996,1241.9,1241.9,0.0,1247.0,7.351373626373626,20.644505494505495
Shasta Lake,2015,1,75.8412087912088,52.76868131868132,64.0554945054945,664.6,664.4,0.14,704.0,7.062087912087913,19.984615384615385
Shasta Lake,2016,0,73.22986301369863,51.46109589041097,62.26849315068493,1617.7000000000003,1616.3000000000002,0.98,1476.0,7.334520547945205,20.823013698630135
Shasta Lake,2017,0,74.33406593406593,51.873901098901094,62.84258241758242,1474.5000000000002,1455.0,13.65,1435.0,7.7483516483516475,21.44065934065934
Shasta Lake,2018,1,75.16538461538461,51.6956043956044,63.23434065934067,948.1999999999999,936.0,8.540000000000001,1000.0,6.945329670329671,19.548901098901098
Sierra Madre,2014,1,78.74670329670329,54.494505494505496,65.77087912087913,260.1,259.6,0.35,298.0,7.6291208791208796,20.45659340659341
Sierra Madre,2015,1,77.98406593406594,53.9217032967033,65.19615384615385,147.2,147.2,0.0,313.0,7.564285714285713,19.75824175824176
Sierra Madre,2016,1,77.1717808219178,53.50876712328766,64.41643835616438,278.2,278.2,0.0,392.0,7.635616438356164,19.983835616438355
Sierra Madre,2017,1,77.63214285714287,54.55384615384615,65.22637362637363,310.40000000000003,310.40000000000003,0.0,438.0,7.632967032967033,19.752197802197802
Sierra Madre,2018,1,77.20714285714286,54.06620879120879,64.60467032967033,266.0,266.0,0.0,353.0,7.557142857142858,19.661263736263734
Signal Hill,2014,1,74.7010989010989,56.84120879120879,65.19752747252748,218.3,218.3,0.0,263.0,10.526098901098901,19.59835164835165
Signal Hill,2015,1,74.36291208791208,56.47719780219779,64.99230769230769,128.0,128.0,0.0,260.0,10.701373626373629,19.640384615384615
Signal Hill,2016,3,73.20712328767122,56.031780821917806,64.01397260273973,220.89999999999998,220.89999999999998,0.0,325.0,10.967123287671233,19.89643835616438
Signal Hill,2017,3,73.52142857142857,56.57115384615385,64.38186813186813,240.60000000000002,240.60000000000002,0.0,323.0,10.721153846153847,19.380219780219782
Signal Hill,2018,3,73.1054945054945,56.40934065934066,64.0521978021978,231.2,231.2,0.0,318.0,10.601648351648352,19.318956043956046
Simi Valley,2014,1,75.97500000000001,54.856593406593404,64.76895604395605,255.79999999999995,255.79999999999995,0.0,255.0,9.058516483516485,20.128571428571426
Simi Valley,2015,1,75.58791208791209,54.707692307692305,64.47307692307693,110.8,110.8,0.0,236.0,9.129395604395604,19.838461538461537
Simi Valley,2016,1,74.58465753424657,54.26602739726027,63.66219178082191,250.3,250.3,0.0,278.0,9.392328767123287,20.162739726027397
Simi Valley,2017,1,75.12527472527472,55.03708791208791,64.36593406593406,274.0,274.0,0.0,350.0,9.187362637362638,19.713186813186812
Simi Valley,2018,1,74.5760989010989,54.35631868131868,63.65357142857143,265.0,265.0,0.0,316.0,9.046703296703297,19.67664835164835
Solana Beach,2014,3,72.17994505494505,59.62664835164835,65.49423076923077,235.9,235.9,0.0,317.0,10.109065934065933,18.923626373626377
Solana Beach,2015,1,71.94340659340659,59.98461538461538,65.63021978021978,222.0,222.0,0.0,451.0,10.239560439560439,19.16923076923077
Solana Beach,2016,3,70.67972602739725,58.865753424657534,64.4019178082192,337.6,337.6,0.0,476.0,10.261643835616438,19.016712328767124
Solana Beach,2017,3,70.51758241758242,58.95302197802197,64.34148351648352,349.4,349.4,0.0,461.0,10.01346153846154,18.29945054945055
Solana Beach,2018,3,70.47445054945054,59.13379120879121,64.39258241758242,266.5,266.5,0.0,392.0,10.13076923076923,18.668956043956044
Soledad,2014,3,72.17994505494505,59.62664835164835,65.49423076923077,235.9,235.9,0.0,317.0,10.109065934065933,18.923626373626377
Soledad,2015,1,71.94340659340659,59.98461538461538,65.63021978021978,222.0,222.0,0.0,451.0,10.239560439560439,19.16923076923077
Soledad,2016,3,70.67972602739725,58.865753424657534,64.4019178082192,337.6,337.6,0.0,476.0,10.261643835616438,19.016712328767124
Soledad,2017,3,70.51758241758242,58.95302197802197,64.34148351648352,349.4,349.4,0.0,461.0,10.01346153846154,18.29945054945055
Soledad,2018,3,70.47445054945054,59.13379120879121,64.39258241758242,266.5,266.5,0.0,392.0,10.13076923076923,18.668956043956044
Solvang,2014,1,65.20384615384616,55.06868131868132,59.597802197802196,251.3,251.3,0.0,311.0,12.71346153846154,22.451373626373623
Solvang,2015,1,65.36071428571428,55.38516483516483,59.95879120879121,117.79999999999998,117.79999999999998,0.0,239.0,12.474450549450552,21.884615384615387
Solvang,2016,3,63.68219178082192,54.09479452054794,58.46465753424657,364.4,364.4,0.0,414.0,12.885479452054797,22.6
Solvang,2017,3,63.7543956043956,54.15439560439562,58.56428571428572,454.70000000000005,454.70000000000005,0.0,557.0,13.019780219780221,22.448351648351647
Solvang,2018,3,63.46181318681318,53.98351648351648,58.332417582417584,324.1,324.1,0.0,396.0,12.915934065934065,22.340384615384615
Sonoma,2014,3,71.4054945054945,50.974450549450545,60.15631868131869,660.7,660.7,0.0,706.0,12.032967032967033,21.63763736263736
Sonoma,2015,3,70.69532967032967,50.407417582417594,59.56978021978022,299.3,299.3,0.0,345.0,11.936263736263735,21.068956043956042
Sonoma,2016,3,69.25260273972602,49.864383561643834,58.727671232876716,730.9,730.9,0.0,839.0,12.910684931506848,22.61123287671233
Sonoma,2017,3,70.70521978021978,50.20989010989011,59.51593406593406,827.0000000000001,827.0000000000001,0.0,848.0,13.400549450549452,23.302472527472528
Sonoma,2018,3,70.69395604395604,49.729395604395606,59.12692307692308,482.7,482.7,0.0,610.0,12.921153846153846,22.140109890109887
Sonora,2014,0,73.28543956043957,49.82857142857142,61.41126373626374,721.5,712.4000000000001,6.37,769.0,7.588736263736263,20.1228021978022
Sonora,2015,1,71.76510989010988,48.652472527472526,60.09423076923077,597.3,577.5999999999999,13.79,573.0,7.238736263736264,19.03846153846154
Sonora,2016,0,71.0441095890411,48.62410958904109,59.84328767123287,1083.0,1066.3,11.76,961.0,7.642739726027396,20.36054794520548
Sonora,2017,0,71.5228021978022,49.65494505494506,60.543406593406594,1440.1000000000001,1405.9,24.36,1135.0,8.08021978021978,21.036813186813188
Sonora,2018,0,71.83983516483515,48.73186813186813,60.26346153846154,865.8,823.0,30.380000000000003,727.0,7.5541208791208785,19.908516483516486
South El Monte,2014,2,80.8467032967033,56.5945054945055,67.87005494505495,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
South El Monte,2015,1,80.08406593406593,56.0217032967033,67.29642857142858,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
South El Monte,2016,3,79.2717808219178,55.60876712328767,66.51698630136987,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
South El Monte,2017,3,79.73214285714286,56.65384615384615,67.32802197802198,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
South El Monte,2018,3,79.30714285714286,56.16620879120879,66.70494505494506,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
South Gate,2014,1,78.33763736263735,55.78956043956045,66.21428571428571,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
South Gate,2015,1,77.77774725274725,55.31978021978022,65.83846153846153,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
South Gate,2016,1,76.84876712328767,54.97315068493151,64.99342465753425,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
South Gate,2017,1,77.3217032967033,55.720054945054954,65.67032967032966,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
South Gate,2018,1,76.75219780219781,55.38324175824176,65.07142857142857,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
South Lake Tahoe,2014,0,58.464285714285715,40.956868131868134,49.1206043956044,754.4000000000001,309.0,317.17,1063.0,7.25054945054945,26.346153846153847
South Lake Tahoe,2015,3,57.85631868131868,40.29395604395605,48.5543956043956,700.6000000000001,342.69999999999993,255.07999999999996,1029.0,7.060989010989012,25.24478021978022
South Lake Tahoe,2016,0,56.6454794520548,39.84876712328767,47.81123287671233,978.0999999999999,451.0,375.83000000000004,1245.0,7.653150684931507,27.844383561643838
South Lake Tahoe,2017,1,56.41043956043956,40.111538461538466,47.743956043956054,1465.3999999999999,473.6,700.98,1511.0,7.6000000000000005,28.55879120879121
South Lake Tahoe,2018,0,57.6629120879121,39.95274725274725,48.380494505494504,792.3000000000001,329.8,330.4,1015.0,7.25989010989011,26.193406593406593
South Pasadena,2014,1,78.95082417582417,54.459340659340654,65.77692307692307,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
South Pasadena,2015,1,78.35604395604395,54.14423076923077,65.4195054945055,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
South Pasadena,2016,1,77.52109589041096,53.621369863013705,64.57698630136986,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
South Pasadena,2017,1,77.9706043956044,54.6423076923077,65.36813186813187,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
South Pasadena,2018,1,77.43131868131869,54.16373626373627,64.68214285714285,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
South San Francisco,2014,3,62.738461538461536,53.76291208791208,57.9434065934066,660.7,660.7,0.0,706.0,12.032967032967033,21.63763736263736
South San Francisco,2015,3,62.370879120879124,53.12637362637363,57.53983516483517,299.3,299.3,0.0,345.0,11.936263736263735,21.068956043956042
South San Francisco,2016,3,61.46657534246575,52.67863013698631,56.868493150684934,730.9,730.9,0.0,839.0,12.910684931506848,22.61123287671233
South San Francisco,2017,3,61.78653846153845,52.34148351648351,56.807142857142864,827.0000000000001,827.0000000000001,0.0,848.0,13.400549450549452,23.302472527472528
South San Francisco,2018,3,61.23681318681318,51.92087912087912,56.322252747252755,482.7,482.7,0.0,610.0,12.921153846153846,22.140109890109887
St. Helena,2014,1,74.82692307692308,52.51923076923077,62.66318681318682,606.0,606.0,0.0,644.0,8.337637362637363,21.421703296703296
St. Helena,2015,1,74.23516483516484,51.89532967032967,62.145879120879115,283.1,283.1,0.0,329.0,8.288461538461538,20.587362637362634
St. Helena,2016,1,72.58301369863014,51.298630136986304,61.12904109589041,667.5,667.5,0.0,753.0,8.427945205479451,21.473698630136987
St. Helena,2017,1,74.23159340659342,51.957692307692305,62.23461538461539,777.0,777.0,0.0,758.0,8.777197802197803,22.182967032967035
St. Helena,2018,1,74.38598901098901,51.53708791208791,61.95027472527473,413.6,413.6,0.0,513.0,8.406043956043957,21.368131868131872
Stanton,2014,2,75.98901098901099,56.32005494505494,65.40851648351648,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
Stanton,2015,1,75.5467032967033,55.89752747252747,65.12637362637362,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
Stanton,2016,3,74.39397260273974,55.548219178082185,64.2104109589041,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
Stanton,2017,3,74.78324175824176,56.16373626373626,64.68324175824176,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Stanton,2018,3,74.37967032967033,55.990659340659334,64.325,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Stockton,2014,1,76.85027472527473,53.05412087912087,64.04285714285714,485.6,485.6,0.0,563.0,8.09175824175824,18.781868131868134
Stockton,2015,1,75.35851648351648,51.857142857142854,62.78873626373626,314.5,314.5,0.0,362.0,7.857142857142857,17.895054945054945
Stockton,2016,1,73.92027397260274,51.669041095890414,62.17068493150685,666.2,666.2,0.0,727.0,8.273424657534248,18.515068493150686
Stockton,2017,0,74.26263736263736,52.364010989010985,62.690109890109895,730.7,730.7,0.0,830.0,8.67142857142857,19.247252747252748
Stockton,2018,1,74.96071428571427,51.454945054945064,62.38653846153846,508.0,508.0,0.0,614.0,8.162637362637364,18.221703296703293
Suisun City,2014,1,74.82252747252748,52.6543956043956,62.49285714285715,522.5,522.5,0.0,575.0,8.839835164835165,21.426098901098904
Suisun City,2015,1,73.26593406593406,51.8706043956044,61.425824175824175,277.0,277.0,0.0,317.0,8.76346153846154,20.564835164835163
Suisun City,2016,1,71.92109589041095,51.33671232876713,60.642191780821925,599.1,599.1,0.0,696.0,8.845479452054796,21.42054794520548
Suisun City,2017,1,72.71978021978022,51.83708791208792,61.30494505494506,736.8000000000001,736.8000000000001,0.0,693.0,9.214835164835165,21.974175824175827
Suisun City,2018,1,73.42197802197802,51.253846153846155,61.13489010989011,397.5,397.5,0.0,481.0,8.969505494505494,21.44065934065934
Sunnyvale,2014,3,72.07967032967034,53.34340659340659,61.345879120879125,627.2,627.2,0.0,702.0,11.39532967032967,17.689835164835163
Sunnyvale,2015,1,71.01263736263736,52.80247252747253,60.64532967032967,320.50000000000006,320.50000000000006,0.0,344.0,11.498626373626374,17.44478021978022
Sunnyvale,2016,3,69.39287671232877,52.14438356164383,59.658630136986304,843.3,843.3,0.0,822.0,11.959452054794523,17.986301369863014
Sunnyvale,2017,1,70.91510989010989,52.45906593406593,60.495879120879124,1010.8,1010.8,0.0,856.0,12.46510989010989,18.711263736263735
Sunnyvale,2018,3,70.1543956043956,51.71346153846153,59.632417582417574,536.8,536.8,0.0,621.0,12.060164835164837,17.6793956043956
Susanville,2014,1,64.83818681318681,45.11071428571428,54.47802197802198,587.3,404.5,130.97,1005.0,7.645604395604396,25.35769230769231
Susanville,2015,3,64.22802197802197,44.43791208791209,53.822252747252755,494.5,303.5,137.06,762.0,7.490384615384615,24.58186813186813
Susanville,2016,3,62.11616438356164,43.07671232876712,52.27369863013699,891.3000000000001,583.7,221.48,1245.0,7.787671232876712,26.179178082191786
Susanville,2017,3,62.104395604395606,43.54780219780219,52.44285714285716,1068.8000000000002,554.2,365.54,1400.0,7.8950549450549445,26.78873626373626
Susanville,2018,0,63.36648351648352,43.67087912087912,53.137362637362635,555.5,322.9,168.34999999999997,901.0,7.6159340659340655,25.22637362637363
Sutter Creek,2014,1,72.94587912087913,51.13324175824176,61.70274725274726,727.8,727.0,0.5599999999999999,772.0,7.451923076923077,18.961263736263735
Sutter Creek,2015,1,71.71291208791209,49.91456043956045,60.54615384615384,567.5,565.0,1.82,554.0,7.090109890109891,18.103021978021978
Sutter Creek,2016,0,70.7841095890411,49.85369863013698,60.210684931506854,1032.4,1031.8,0.42000000000000004,949.0,7.684109589041095,19.375342465753423
Sutter Creek,2017,0,71.36043956043956,50.87664835164835,60.90934065934066,1252.5,1248.7,2.87,1095.0,8.23791208791209,20.272527472527475
Sutter Creek,2018,0,71.54285714285714,49.7793956043956,60.43681318681319,822.5,813.6,6.23,726.0,7.506868131868132,18.64120879120879
Taft,2014,0,78.99340659340659,58.881043956043946,68.6423076923077,117.70000000000002,117.70000000000002,0.0,196.0,6.186538461538462,15.73598901098901
Taft,2015,1,77.11950549450549,57.75521978021978,67.12142857142857,130.4,130.4,0.0,262.0,6.01620879120879,15.538186813186812
Taft,2016,0,76.61698630136985,57.40849315068494,66.69835616438357,222.79999999999995,222.5,0.21,373.0,6.215068493150686,15.81287671232877
Taft,2017,0,76.7587912087912,57.89423076923077,67.01263736263736,260.40000000000003,260.40000000000003,0.0,434.0,6.275824175824176,15.697527472527472
Taft,2018,0,77.25989010989011,58.2576923076923,67.4684065934066,170.79999999999998,170.79999999999998,0.0,318.0,6.167857142857144,15.387087912087914
Tehachapi,2014,0,72.89945054945055,50.20357142857142,61.0945054945055,239.3,218.7,14.840000000000002,367.0,7.133241758241758,25.862362637362637
Tehachapi,2015,1,71.62774725274726,49.52857142857143,60.059615384615384,292.8,251.6,29.54,555.0,6.613461538461538,24.293681318681323
Tehachapi,2016,0,70.68027397260275,48.693424657534244,59.21753424657535,374.69999999999993,318.3,39.760000000000005,600.0,7.040547945205478,25.716986301369865
Tehachapi,2017,0,71.06236263736263,49.57087912087913,59.7879120879121,461.7,385.79999999999995,53.269999999999996,608.0,6.895604395604396,25.44423076923077
Tehachapi,2018,0,71.4173076923077,49.58681318681318,59.98324175824176,289.09999999999997,261.40000000000003,21.14,490.0,7.017582417582419,25.18324175824176
Tehama,2014,1,77.7945054945055,54.61456043956043,66.33571428571427,564.5999999999999,564.5999999999999,0.0,685.0,9.731868131868133,21.553846153846155
Tehama,2015,1,77.0423076923077,53.99258241758242,65.54120879120879,269.8,269.8,0.0,320.0,9.366208791208791,20.34065934065934
Tehama,2016,1,74.61835616438357,53.24164383561644,64.09616438356164,746.0,746.0,0.0,831.0,9.722191780821918,21.242191780821916
Tehama,2017,0,75.31840659340659,53.5989010989011,64.4326923076923,709.5,709.5,0.0,705.0,10.017032967032966,21.72005494505494
Tehama,2018,1,76.77087912087913,53.67664835164836,65.31593406593407,448.9,448.9,0.0,526.0,9.557967032967033,21.149725274725274
Temecula,2014,1,79.30384615384615,54.479395604395606,65.98571428571428,274.0,273.3,0.49,370.0,7.739835164835165,18.8782967032967
